,VOLUMN1,VOLUMN2,VOLUMN3,VOLUMN4,VOLUMN5,VOLUMN6,VOLUMN7,VOLUMN8,VOLUMN9,VOLUMN10,PRICE1,PRICE2,PRICE3,PRICE4,PRICE5,PRICE6,PRICE7,PRICE8,PRICE9,PRICE10
20171019T5,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,60.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T6,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,60.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T7,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T8,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T9,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T10,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T11,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T12,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T13,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T14,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T15,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T16,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T17,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T18,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T19,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T20,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T21,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T22,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T23,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T24,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T25,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T26,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T27,5.0,75.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.96,-0.66,93.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T28,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T29,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T30,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T31,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T32,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T33,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T34,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T35,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T36,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T37,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T38,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T39,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T40,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T41,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T42,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T43,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T44,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T45,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T46,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T47,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171019T48,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T1,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T2,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T3,5.0,70.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T4,5.0,70.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
