,VOLUMN1,VOLUMN2,VOLUMN3,VOLUMN4,VOLUMN5,VOLUMN6,VOLUMN7,VOLUMN8,VOLUMN9,VOLUMN10,PRICE1,PRICE2,PRICE3,PRICE4,PRICE5,PRICE6,PRICE7,PRICE8,PRICE9,PRICE10
20171020T6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T10,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T11,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T12,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T13,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T14,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T15,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T16,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T17,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T18,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T19,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T20,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T21,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T22,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T23,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T24,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T25,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T26,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T27,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T28,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T29,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T30,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T31,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T32,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T33,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T34,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T35,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T36,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T37,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T38,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T39,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T40,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T41,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T42,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T43,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T44,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T45,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T46,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T47,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T48,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T2,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T3,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T6,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T7,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T9,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T10,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T11,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
